Date,Daily_Spending,Savings_Investment_Value,Total_Portfolio_Value,Portfolio_Return_YTD,Investment_Goal,Risk_Tolerance
2021-01-08,63.37,0.0,1825.54,-0.019,Wealth Accumulation,Medium
2021-01-09,50.74,8.81,1804.96,-0.0161,Wealth Accumulation,Medium
2021-01-10,54.99,7.32,1790.98,-0.0118,Wealth Accumulation,Medium
2021-01-11,65.67,0.0,1775.04,-0.0089,Wealth Accumulation,Medium
2021-01-12,61.41,0.0,1755.69,-0.0109,Wealth Accumulation,Medium
2021-01-13,46.52,0.0,1730.94,-0.0141,Wealth Accumulation,Medium
2021-01-14,47.28,9.4,1708.83,-0.0182,Wealth Accumulation,Medium
2021-01-15,55.26,7.85,1702.5,-0.0083,Wealth Accumulation,Medium
2021-01-16,64.17,0.0,1677.81,-0.0145,Wealth Accumulation,Medium
2021-01-17,56.76,0.0,1662.71,-0.009,Wealth Accumulation,Medium
2021-01-18,55.94,0.0,1642.26,-0.0123,Wealth Accumulation,Medium
2021-01-19,48.1,0.0,1627.65,-0.0089,Wealth Accumulation,Medium
2021-01-20,59.13,0.0,1617.23,-0.0064,Wealth Accumulation,Medium
2021-01-21,62.44,0.0,1607.2,-0.0062,Wealth Accumulation,Medium
2021-01-22,53.61,6.8,1594.72,-0.012,Wealth Accumulation,Medium
2021-01-23,61.52,0.0,1575.1,-0.0123,Wealth Accumulation,Medium
2021-01-24,65.3,0.0,1549.9,-0.016,Wealth Accumulation,Medium
2021-01-25,50.08,0.0,1540.6,-0.006,Wealth Accumulation,Medium
2021-01-26,56.48,0.0,1520.42,-0.0131,Wealth Accumulation,Medium
2021-01-27,51.76,9.97,1502.87,-0.0181,Wealth Accumulation,Medium
2021-01-28,61.88,0.0,1482.58,-0.0135,Wealth Accumulation,Medium
2021-01-29,57.57,0.0,1455.74,-0.0181,Wealth Accumulation,Medium
2021-01-30,58.72,8.91,1446.46,-0.0125,Wealth Accumulation,Medium
2021-01-31,61.99,9.93,1439.61,-0.0116,Wealth Accumulation,Medium
2021-02-01,53.95,0.0,1418.16,-0.0149,Wealth Accumulation,Medium
2021-02-02,64.34,0.0,1391.36,-0.0189,Wealth Accumulation,Medium
2021-02-03,56.7,7.48,1390.77,-0.0058,Wealth Accumulation,Medium
2021-02-04,49.2,0.0,1379.08,-0.0084,Wealth Accumulation,Medium
2021-02-05,59.96,7.02,1375.9,-0.0074,Wealth Accumulation,Medium
2021-02-06,61.91,0.0,1355.95,-0.0145,Wealth Accumulation,Medium
2021-02-07,52.38,0.0,1344.29,-0.0086,Wealth Accumulation,Medium
2021-02-08,63.2,7.94,1335.15,-0.0127,Wealth Accumulation,Medium
2021-02-09,64.18,0.0,1312.46,-0.017,Wealth Accumulation,Medium
2021-02-10,51.6,8.1,1296.8,-0.0181,Wealth Accumulation,Medium
2021-02-11,65.73,0.0,1277.61,-0.0148,Wealth Accumulation,Medium
2021-02-12,48.88,7.7,1262.44,-0.0179,Wealth Accumulation,Medium
2021-02-13,50.11,0.0,1256.13,-0.005,Wealth Accumulation,Medium
2021-02-14,49.75,9.79,1241.67,-0.0193,Wealth Accumulation,Medium
2021-02-15,63.95,0.0,1225.03,-0.0134,Wealth Accumulation,Medium
2021-02-16,59.16,0.0,1208.86,-0.0132,Wealth Accumulation,Medium
2021-02-17,49.12,9.58,1199.71,-0.0155,Wealth Accumulation,Medium
2021-02-18,54.89,0.0,1186.03,-0.0114,Wealth Accumulation,Medium
2021-02-19,58.39,7.51,1172.43,-0.0178,Wealth Accumulation,Medium
2021-02-20,47.76,0.0,1162.82,-0.0082,Wealth Accumulation,Medium
2021-02-21,63.74,7.56,1152.93,-0.015,Wealth Accumulation,Medium
2021-02-22,62.17,0.0,1140.14,-0.0111,Wealth Accumulation,Medium
2021-02-23,56.2,0.0,1129.53,-0.0093,Wealth Accumulation,Medium
2021-02-24,65.44,0.0,1121.96,-0.0067,Wealth Accumulation,Medium
2021-02-25,54.46,0.0,1113.55,-0.0075,Wealth Accumulation,Medium
2021-02-26,65.79,0.0,1101.41,-0.0109,Wealth Accumulation,Medium
2021-02-27,59.47,0.0,1085.77,-0.0142,Wealth Accumulation,Medium
2021-02-28,58.81,0.0,1072.2,-0.0125,Wealth Accumulation,Medium
2021-03-01,49.44,0.0,1063.09,-0.0085,Wealth Accumulation,Medium
2021-03-02,63.76,7.15,1074.91,0.0044,Wealth Accumulation,Medium
2021-03-03,54.67,0.0,1082.76,0.0073,Wealth Accumulation,Medium
2021-03-04,49.37,0.0,1087.96,0.0048,Wealth Accumulation,Medium
2021-03-05,46.38,0.0,1096.23,0.0076,Wealth Accumulation,Medium
2021-03-06,57.33,0.0,1106.31,0.0092,Wealth Accumulation,Medium
2021-03-07,56.68,8.65,1113.97,-0.0009,Wealth Accumulation,Medium
2021-03-08,60.52,0.0,1111.18,-0.0025,Wealth Accumulation,Medium
2021-03-09,63.95,6.72,1120.46,0.0023,Wealth Accumulation,Medium
2021-03-10,47.73,9.7,1136.32,0.0055,Wealth Accumulation,Medium
2021-03-11,60.78,7.57,1142.07,-0.0016,Wealth Accumulation,Medium
2021-03-12,49.9,0.0,1136.47,-0.0049,Wealth Accumulation,Medium
2021-03-13,63.32,10.0,1146.59,0.0001,Wealth Accumulation,Medium
2021-03-14,62.54,7.37,1164.85,0.0095,Wealth Accumulation,Medium
2021-03-15,56.97,0.0,1171.14,0.0054,Wealth Accumulation,Medium
2021-03-16,60.37,8.88,1181.19,0.001,Wealth Accumulation,Medium
2021-03-17,52.45,9.88,1188.59,-0.0021,Wealth Accumulation,Medium
2021-03-18,55.59,9.72,1198.67,0.0003,Wealth Accumulation,Medium
2021-03-19,62.6,0.0,1195.67,-0.0025,Wealth Accumulation,Medium
2021-03-20,55.36,0.0,1191.61,-0.0034,Wealth Accumulation,Medium
2021-03-21,53.33,7.12,1208.97,0.0086,Wealth Accumulation,Medium
2021-03-22,56.06,0.0,1221.06,0.01,Wealth Accumulation,Medium
2021-03-23,62.75,0.0,1218.01,-0.0025,Wealth Accumulation,Medium
2021-03-24,52.89,0.0,1212.9,-0.0042,Wealth Accumulation,Medium
2021-03-25,49.66,0.0,1212.77,-0.0001,Wealth Accumulation,Medium
2021-03-26,60.43,0.0,1215.08,0.0019,Wealth Accumulation,Medium
2021-03-27,62.71,0.0,1212.77,-0.0019,Wealth Accumulation,Medium
2021-03-28,48.21,9.39,1221.55,-0.0005,Wealth Accumulation,Medium
2021-03-29,51.0,7.93,1227.04,-0.002,Wealth Accumulation,Medium
2021-03-30,49.04,0.0,1235.14,0.0066,Wealth Accumulation,Medium
2021-03-31,53.17,7.81,1249.99,0.0057,Wealth Accumulation,Medium
2021-04-01,55.22,0.0,1255.61,0.0045,Wealth Accumulation,Medium
2021-04-02,61.19,0.0,1256.62,0.0008,Wealth Accumulation,Medium
2021-04-03,59.24,0.0,1267.43,0.0086,Wealth Accumulation,Medium
2021-04-04,58.64,0.0,1279.47,0.0095,Wealth Accumulation,Medium
2021-04-05,53.27,0.0,1276.4,-0.0024,Wealth Accumulation,Medium
2021-04-06,63.05,9.4,1283.63,-0.0017,Wealth Accumulation,Medium
2021-04-07,55.65,0.0,1287.35,0.0029,Wealth Accumulation,Medium
2021-04-08,65.81,0.0,1282.71,-0.0036,Wealth Accumulation,Medium
2021-04-09,58.92,0.0,1284.64,0.0015,Wealth Accumulation,Medium
2021-04-10,48.76,0.0,1289.39,0.0037,Wealth Accumulation,Medium
2021-04-11,59.76,0.0,1293.0,0.0028,Wealth Accumulation,Medium
2021-04-12,52.75,0.0,1293.0,-0.0,Wealth Accumulation,Medium
2021-04-13,59.97,0.0,1297.01,0.0031,Wealth Accumulation,Medium
2021-04-14,47.64,0.0,1309.2,0.0094,Wealth Accumulation,Medium
2021-04-15,49.75,0.0,1306.71,-0.0019,Wealth Accumulation,Medium
2021-04-16,63.37,0.0,1312.99,0.0048,Wealth Accumulation,Medium
2021-04-17,50.8,0.0,1307.34,-0.0043,Wealth Accumulation,Medium
2021-04-18,63.0,7.25,1309.36,-0.004,Wealth Accumulation,Medium
2021-04-19,51.85,0.0,1313.68,0.0033,Wealth Accumulation,Medium
2021-04-20,59.13,0.0,1309.22,-0.0034,Wealth Accumulation,Medium
2021-04-21,60.15,0.0,1303.06,-0.0047,Wealth Accumulation,Medium
2021-04-22,56.53,0.0,1299.93,-0.0024,Wealth Accumulation,Medium
2021-04-23,52.38,8.45,1312.93,0.0035,Wealth Accumulation,Medium
2021-04-24,50.53,9.99,1330.28,0.0056,Wealth Accumulation,Medium
2021-04-25,46.95,8.25,1335.87,-0.002,Wealth Accumulation,Medium
2021-04-26,52.37,9.39,1351.94,0.005,Wealth Accumulation,Medium
2021-04-27,59.35,0.0,1348.83,-0.0023,Wealth Accumulation,Medium
2021-04-28,65.06,0.0,1354.49,0.0042,Wealth Accumulation,Medium
2021-04-29,63.72,0.0,1356.12,0.0012,Wealth Accumulation,Medium
2021-04-30,61.62,0.0,1362.63,0.0048,Wealth Accumulation,Medium
2021-05-01,62.07,8.04,1384.16,0.0099,Wealth Accumulation,Medium
2021-05-02,59.6,8.68,1405.43,0.0091,Wealth Accumulation,Medium
2021-05-03,51.51,8.77,1407.32,-0.0049,Wealth Accumulation,Medium
2021-05-04,64.46,0.0,1419.0,0.0083,Wealth Accumulation,Medium
2021-05-05,59.73,0.0,1413.32,-0.004,Wealth Accumulation,Medium
2021-05-06,57.53,6.98,1433.44,0.0093,Wealth Accumulation,Medium
2021-05-07,48.54,0.0,1432.3,-0.0008,Wealth Accumulation,Medium
2021-05-08,55.26,9.58,1442.88,0.0007,Wealth Accumulation,Medium
2021-05-09,55.53,0.0,1437.69,-0.0036,Wealth Accumulation,Medium
2021-05-10,63.62,0.0,1432.94,-0.0033,Wealth Accumulation,Medium
2021-05-11,57.27,0.0,1441.4,0.0059,Wealth Accumulation,Medium
2021-05-12,53.94,0.0,1454.66,0.0092,Wealth Accumulation,Medium
2021-05-13,65.87,0.0,1460.77,0.0042,Wealth Accumulation,Medium
2021-05-14,48.56,7.21,1476.3,0.0057,Wealth Accumulation,Medium
2021-05-15,54.8,0.0,1485.75,0.0064,Wealth Accumulation,Medium
2021-05-16,47.19,0.0,1484.12,-0.0011,Wealth Accumulation,Medium
2021-05-17,61.15,0.0,1477.73,-0.0043,Wealth Accumulation,Medium
2021-05-18,64.72,0.0,1470.35,-0.005,Wealth Accumulation,Medium
2021-05-19,51.96,0.0,1470.79,0.0003,Wealth Accumulation,Medium
2021-05-20,63.53,0.0,1468.73,-0.0014,Wealth Accumulation,Medium
2021-05-21,52.21,6.7,1469.41,-0.0041,Wealth Accumulation,Medium
2021-05-22,64.58,0.0,1466.03,-0.0023,Wealth Accumulation,Medium
2021-05-23,61.45,8.62,1470.1,-0.0031,Wealth Accumulation,Medium
2021-05-24,62.47,8.18,1491.07,0.0087,Wealth Accumulation,Medium
2021-05-25,46.74,0.0,1486.75,-0.0029,Wealth Accumulation,Medium
2021-05-26,65.63,0.0,1491.36,0.0031,Wealth Accumulation,Medium
2021-05-27,60.91,8.08,1505.25,0.0039,Wealth Accumulation,Medium
2021-05-28,52.48,0.0,1510.07,0.0032,Wealth Accumulation,Medium
2021-05-29,62.98,0.0,1504.78,-0.0035,Wealth Accumulation,Medium
2021-05-30,52.02,9.11,1513.59,-0.0002,Wealth Accumulation,Medium
2021-05-31,63.85,0.0,1507.24,-0.0042,Wealth Accumulation,Medium
2021-06-01,48.65,0.0,1508.59,0.0009,Wealth Accumulation,Medium
2021-06-02,60.47,0.0,1505.27,-0.0022,Wealth Accumulation,Medium
2021-06-03,57.22,0.0,1510.39,0.0034,Wealth Accumulation,Medium
2021-06-04,48.34,0.0,1518.55,0.0054,Wealth Accumulation,Medium
2021-06-05,51.25,0.0,1523.1,0.003,Wealth Accumulation,Medium
2021-06-06,46.66,0.0,1525.39,0.0015,Wealth Accumulation,Medium
2021-06-07,55.79,0.0,1526.61,0.0008,Wealth Accumulation,Medium
2021-06-08,52.44,7.53,1545.74,0.0076,Wealth Accumulation,Medium
2021-06-09,58.39,0.0,1543.11,-0.0017,Wealth Accumulation,Medium
2021-06-10,52.37,0.0,1552.37,0.006,Wealth Accumulation,Medium
2021-06-11,52.43,8.16,1570.47,0.0064,Wealth Accumulation,Medium
2021-06-12,61.29,0.0,1572.51,0.0013,Wealth Accumulation,Medium
2021-06-13,47.4,0.0,1571.72,-0.0005,Wealth Accumulation,Medium
2021-06-14,64.49,8.76,1583.78,0.0021,Wealth Accumulation,Medium
2021-06-15,63.48,0.0,1578.08,-0.0036,Wealth Accumulation,Medium
2021-06-16,59.8,0.0,1571.3,-0.0043,Wealth Accumulation,Medium
2021-06-17,58.31,0.0,1566.11,-0.0033,Wealth Accumulation,Medium
2021-06-18,64.29,0.0,1562.66,-0.0022,Wealth Accumulation,Medium
2021-06-19,50.16,0.0,1566.73,0.0026,Wealth Accumulation,Medium
2021-06-20,48.03,0.0,1578.79,0.0077,Wealth Accumulation,Medium
2021-06-21,51.25,0.0,1576.42,-0.0015,Wealth Accumulation,Medium
2021-06-22,62.35,8.17,1598.78,0.009,Wealth Accumulation,Medium
2021-06-23,47.16,0.0,1613.65,0.0093,Wealth Accumulation,Medium
2021-06-24,58.12,8.62,1637.44,0.0094,Wealth Accumulation,Medium
2021-06-25,66.38,0.0,1649.88,0.0076,Wealth Accumulation,Medium
2021-06-26,63.59,0.0,1650.71,0.0005,Wealth Accumulation,Medium
2021-06-27,56.91,0.0,1644.27,-0.0039,Wealth Accumulation,Medium
2021-06-28,47.75,0.0,1650.02,0.0035,Wealth Accumulation,Medium
2021-06-29,63.11,9.72,1665.35,0.0034,Wealth Accumulation,Medium
2021-06-30,58.47,7.78,1685.96,0.0077,Wealth Accumulation,Medium
2021-07-01,48.79,9.84,1712.49,0.0099,Wealth Accumulation,Medium
2021-07-02,48.37,0.0,1716.94,0.0026,Wealth Accumulation,Medium
2021-07-03,64.69,0.0,1717.28,0.0002,Wealth Accumulation,Medium
2021-07-04,59.88,8.48,1721.99,-0.0022,Wealth Accumulation,Medium
2021-07-05,63.09,0.0,1713.55,-0.0049,Wealth Accumulation,Medium
2021-07-06,64.08,0.0,1718.0,0.0026,Wealth Accumulation,Medium
2021-07-07,57.94,0.0,1723.67,0.0033,Wealth Accumulation,Medium
2021-07-08,56.86,0.0,1736.43,0.0074,Wealth Accumulation,Medium
2021-07-09,55.12,0.0,1740.94,0.0026,Wealth Accumulation,Medium
2021-07-10,52.86,9.26,1765.35,0.0087,Wealth Accumulation,Medium
2021-07-11,55.21,0.0,1773.12,0.0044,Wealth Accumulation,Medium
2021-07-12,62.0,0.0,1786.59,0.0076,Wealth Accumulation,Medium
2021-07-13,58.56,0.0,1781.59,-0.0028,Wealth Accumulation,Medium
2021-07-14,64.38,0.0,1795.49,0.0078,Wealth Accumulation,Medium
2021-07-15,55.4,9.03,1813.67,0.0051,Wealth Accumulation,Medium
2021-07-16,58.68,0.0,1809.32,-0.0024,Wealth Accumulation,Medium
2021-07-17,59.16,0.0,1805.34,-0.0022,Wealth Accumulation,Medium
2021-07-18,58.37,0.0,1821.41,0.0089,Wealth Accumulation,Medium
2021-07-19,60.6,0.0,1813.21,-0.0045,Wealth Accumulation,Medium
2021-07-20,51.3,0.0,1816.66,0.0019,Wealth Accumulation,Medium
2021-07-21,56.8,0.0,1816.11,-0.0003,Wealth Accumulation,Medium
2021-07-22,48.64,0.0,1825.19,0.005,Wealth Accumulation,Medium
2021-07-23,54.25,0.0,1839.06,0.0076,Wealth Accumulation,Medium
2021-07-24,56.31,0.0,1839.8,0.0004,Wealth Accumulation,Medium
2021-07-25,59.61,7.25,1849.63,0.0014,Wealth Accumulation,Medium
2021-07-26,65.58,8.83,1876.4,0.0097,Wealth Accumulation,Medium
2021-07-27,58.58,7.48,1896.64,0.0068,Wealth Accumulation,Medium
2021-07-28,61.44,0.0,1912.76,0.0085,Wealth Accumulation,Medium
2021-07-29,56.7,0.0,1915.82,0.0016,Wealth Accumulation,Medium
2021-07-30,59.26,0.0,1912.94,-0.0015,Wealth Accumulation,Medium
2021-07-31,48.0,0.0,1915.24,0.0012,Wealth Accumulation,Medium
2021-08-01,51.67,9.64,1935.8,0.0057,Wealth Accumulation,Medium
2021-08-02,53.82,6.93,1936.14,-0.0034,Wealth Accumulation,Medium
2021-08-03,56.04,7.77,1942.17,-0.0009,Wealth Accumulation,Medium
2021-08-04,47.51,0.0,1933.82,-0.0043,Wealth Accumulation,Medium
2021-08-05,49.4,9.96,1946.68,0.0015,Wealth Accumulation,Medium
2021-08-06,52.14,7.96,1969.05,0.0074,Wealth Accumulation,Medium
2021-08-07,66.03,0.0,1959.99,-0.0046,Wealth Accumulation,Medium
2021-08-08,53.23,0.0,1969.99,0.0051,Wealth Accumulation,Medium
2021-08-09,56.25,7.37,1995.09,0.009,Wealth Accumulation,Medium
2021-08-10,50.53,0.0,1992.29,-0.0014,Wealth Accumulation,Medium
2021-08-11,58.83,0.0,2003.05,0.0054,Wealth Accumulation,Medium
2021-08-12,52.23,0.0,2022.28,0.0096,Wealth Accumulation,Medium
2021-08-13,50.76,0.0,2041.29,0.0094,Wealth Accumulation,Medium
2021-08-14,56.96,6.73,2044.96,-0.0015,Wealth Accumulation,Medium
2021-08-15,46.74,0.0,2037.8,-0.0035,Wealth Accumulation,Medium
2021-08-16,46.78,0.0,2032.09,-0.0028,Wealth Accumulation,Medium
2021-08-17,51.01,7.81,2051.08,0.0055,Wealth Accumulation,Medium
2021-08-18,47.37,0.0,2063.18,0.0059,Wealth Accumulation,Medium
2021-08-19,48.8,0.0,2073.7,0.0051,Wealth Accumulation,Medium
2021-08-20,53.42,0.0,2073.7,0.0,Wealth Accumulation,Medium
2021-08-21,62.7,9.42,2077.94,-0.0025,Wealth Accumulation,Medium
2021-08-22,58.09,0.0,2085.63,0.0037,Wealth Accumulation,Medium
2021-08-23,56.9,7.2,2097.63,0.0023,Wealth Accumulation,Medium
2021-08-24,52.52,0.0,2110.0,0.0059,Wealth Accumulation,Medium
2021-08-25,65.29,8.72,2122.1,0.0016,Wealth Accumulation,Medium
2021-08-26,54.6,6.82,2129.13,0.0001,Wealth Accumulation,Medium
2021-08-27,48.41,0.0,2127.85,-0.0006,Wealth Accumulation,Medium
2021-08-28,59.01,0.0,2124.02,-0.0018,Wealth Accumulation,Medium
2021-08-29,48.95,0.0,2121.9,-0.001,Wealth Accumulation,Medium
2021-08-30,53.58,0.0,2114.26,-0.0036,Wealth Accumulation,Medium
2021-08-31,56.82,9.37,2124.05,0.0002,Wealth Accumulation,Medium
2021-09-01,64.16,0.0,2114.49,-0.0045,Wealth Accumulation,Medium
2021-09-02,56.55,0.0,2109.84,-0.0022,Wealth Accumulation,Medium
2021-09-03,60.73,8.02,2130.94,0.0062,Wealth Accumulation,Medium
2021-09-04,66.54,0.0,2130.73,-0.0001,Wealth Accumulation,Medium
2021-09-05,49.32,8.28,2149.66,0.005,Wealth Accumulation,Medium
2021-09-06,52.19,0.0,2162.13,0.0058,Wealth Accumulation,Medium
2021-09-07,54.59,0.0,2170.13,0.0037,Wealth Accumulation,Medium
2021-09-08,55.14,0.0,2190.53,0.0094,Wealth Accumulation,Medium
2021-09-09,54.92,0.0,2180.23,-0.0047,Wealth Accumulation,Medium
2021-09-10,64.86,0.0,2193.53,0.0061,Wealth Accumulation,Medium
2021-09-11,60.99,9.3,2223.45,0.0094,Wealth Accumulation,Medium
2021-09-12,58.87,0.0,2241.02,0.0079,Wealth Accumulation,Medium
2021-09-13,52.9,9.35,2244.77,-0.0025,Wealth Accumulation,Medium
2021-09-14,63.19,0.0,2244.54,-0.0001,Wealth Accumulation,Medium
2021-09-15,65.82,0.0,2239.15,-0.0024,Wealth Accumulation,Medium
2021-09-16,63.15,0.0,2248.11,0.004,Wealth Accumulation,Medium
2021-09-17,46.76,0.0,2260.93,0.0057,Wealth Accumulation,Medium
2021-09-18,59.46,0.0,2260.47,-0.0002,Wealth Accumulation,Medium
2021-09-19,47.76,0.0,2267.48,0.0031,Wealth Accumulation,Medium
2021-09-20,51.89,8.59,2288.32,0.0054,Wealth Accumulation,Medium
2021-09-21,47.93,0.0,2291.29,0.0013,Wealth Accumulation,Medium
2021-09-22,58.82,6.72,2315.88,0.0078,Wealth Accumulation,Medium
2021-09-23,60.48,0.0,2331.17,0.0066,Wealth Accumulation,Medium
2021-09-24,49.04,6.82,2328.66,-0.004,Wealth Accumulation,Medium
2021-09-25,54.43,0.0,2338.68,0.0043,Wealth Accumulation,Medium
2021-09-26,55.88,6.71,2341.88,-0.0015,Wealth Accumulation,Medium
2021-09-27,54.14,8.56,2358.4,0.0034,Wealth Accumulation,Medium
2021-09-28,49.18,0.0,2380.57,0.0094,Wealth Accumulation,Medium
2021-09-29,55.14,8.89,2408.98,0.0082,Wealth Accumulation,Medium
2021-09-30,61.79,0.0,2411.63,0.0011,Wealth Accumulation,Medium
2021-10-01,48.19,6.71,2416.89,-0.0006,Wealth Accumulation,Medium
2021-10-02,48.38,0.0,2413.27,-0.0015,Wealth Accumulation,Medium
2021-10-03,53.87,0.0,2420.51,0.003,Wealth Accumulation,Medium
2021-10-04,65.62,0.0,2412.52,-0.0033,Wealth Accumulation,Medium
2021-10-05,60.16,6.91,2427.15,0.0032,Wealth Accumulation,Medium
2021-10-06,60.36,0.0,2415.01,-0.005,Wealth Accumulation,Medium
2021-10-07,54.03,0.0,2414.77,-0.0001,Wealth Accumulation,Medium
2021-10-08,58.67,0.0,2410.67,-0.0017,Wealth Accumulation,Medium
2021-10-09,47.0,0.0,2433.81,0.0096,Wealth Accumulation,Medium
2021-10-10,59.52,0.0,2448.17,0.0059,Wealth Accumulation,Medium
2021-10-11,65.07,8.83,2457.49,0.0002,Wealth Accumulation,Medium
2021-10-12,59.06,7.24,2455.88,-0.0036,Wealth Accumulation,Medium
2021-10-13,64.28,9.57,2472.33,0.0028,Wealth Accumulation,Medium
2021-10-14,61.29,8.71,2476.59,-0.0018,Wealth Accumulation,Medium
2021-10-15,49.23,7.19,2491.21,0.003,Wealth Accumulation,Medium
2021-10-16,64.87,0.0,2509.89,0.0075,Wealth Accumulation,Medium
2021-10-17,48.15,0.0,2520.43,0.0042,Wealth Accumulation,Medium
2021-10-18,57.5,0.0,2531.78,0.0045,Wealth Accumulation,Medium
2021-10-19,49.67,8.76,2548.38,0.0031,Wealth Accumulation,Medium
2021-10-20,47.06,0.0,2571.06,0.0089,Wealth Accumulation,Medium
2021-10-21,55.27,0.0,2594.2,0.009,Wealth Accumulation,Medium
2021-10-22,52.74,0.0,2601.21,0.0027,Wealth Accumulation,Medium
2021-10-23,56.56,9.93,2610.1,-0.0004,Wealth Accumulation,Medium
2021-10-24,58.39,8.34,2623.4,0.0019,Wealth Accumulation,Medium
2021-10-25,47.72,8.18,2625.81,-0.0022,Wealth Accumulation,Medium
2021-10-26,49.31,0.0,2637.62,0.0045,Wealth Accumulation,Medium
2021-10-27,58.02,0.0,2644.22,0.0025,Wealth Accumulation,Medium
2021-10-28,53.72,8.49,2643.45,-0.0035,Wealth Accumulation,Medium
2021-10-29,61.44,8.49,2646.65,-0.002,Wealth Accumulation,Medium
2021-10-30,59.91,0.0,2652.48,0.0022,Wealth Accumulation,Medium
2021-10-31,63.78,0.0,2674.49,0.0083,Wealth Accumulation,Medium
2021-11-01,60.72,0.0,2683.85,0.0035,Wealth Accumulation,Medium
2021-11-02,55.47,0.0,2697.81,0.0052,Wealth Accumulation,Medium
2021-11-03,60.33,0.0,2698.08,0.0001,Wealth Accumulation,Medium
2021-11-04,52.38,6.97,2714.76,0.0036,Wealth Accumulation,Medium
2021-11-05,53.01,0.0,2719.38,0.0017,Wealth Accumulation,Medium
2021-11-06,62.66,0.0,2732.7,0.0049,Wealth Accumulation,Medium
2021-11-07,55.81,0.0,2721.22,-0.0042,Wealth Accumulation,Medium
2021-11-08,62.86,9.07,2736.83,0.0024,Wealth Accumulation,Medium
2021-11-09,63.34,0.0,2735.18,-0.0006,Wealth Accumulation,Medium
2021-11-10,64.05,0.0,2734.91,-0.0001,Wealth Accumulation,Medium
2021-11-11,65.23,0.0,2760.62,0.0094,Wealth Accumulation,Medium
2021-11-12,55.52,9.3,2763.57,-0.0023,Wealth Accumulation,Medium
2021-11-13,53.28,0.0,2762.74,-0.0003,Wealth Accumulation,Medium
2021-11-14,58.55,0.0,2769.92,0.0026,Wealth Accumulation,Medium
2021-11-15,54.33,0.0,2791.81,0.0079,Wealth Accumulation,Medium
2021-11-16,58.93,0.0,2795.43,0.0013,Wealth Accumulation,Medium
2021-11-17,61.03,9.58,2822.35,0.0062,Wealth Accumulation,Medium
2021-11-18,60.69,7.09,2851.45,0.0078,Wealth Accumulation,Medium
2021-11-19,54.41,0.0,2850.6,-0.0003,Wealth Accumulation,Medium
2021-11-20,50.26,0.0,2853.16,0.0009,Wealth Accumulation,Medium
2021-11-21,55.54,0.0,2854.02,0.0003,Wealth Accumulation,Medium
2021-11-22,49.78,0.0,2875.42,0.0075,Wealth Accumulation,Medium
2021-11-23,64.74,0.0,2863.06,-0.0043,Wealth Accumulation,Medium
2021-11-24,53.86,0.0,2861.91,-0.0004,Wealth Accumulation,Medium
2021-11-25,50.03,0.0,2876.79,0.0052,Wealth Accumulation,Medium
2021-11-26,47.45,0.0,2886.86,0.0035,Wealth Accumulation,Medium
2021-11-27,59.86,8.35,2899.54,0.0015,Wealth Accumulation,Medium
2021-11-28,59.69,0.0,2908.53,0.0031,Wealth Accumulation,Medium
2021-11-29,53.77,0.0,2902.71,-0.002,Wealth Accumulation,Medium
2021-11-30,48.39,0.0,2907.07,0.0015,Wealth Accumulation,Medium
2021-12-01,55.15,0.0,2914.34,0.0025,Wealth Accumulation,Medium
2021-12-02,53.19,8.45,2947.56,0.0085,Wealth Accumulation,Medium
2021-12-03,60.51,0.0,2944.32,-0.0011,Wealth Accumulation,Medium
2021-12-04,59.08,0.0,2967.87,0.008,Wealth Accumulation,Medium
2021-12-05,54.26,0.0,2981.82,0.0047,Wealth Accumulation,Medium
2021-12-06,51.33,8.24,2976.04,-0.0047,Wealth Accumulation,Medium
2021-12-07,66.74,8.3,3001.9,0.0059,Wealth Accumulation,Medium
2021-12-08,56.06,0.0,2988.39,-0.0045,Wealth Accumulation,Medium
2021-12-09,60.75,0.0,3018.28,0.01,Wealth Accumulation,Medium
2021-12-10,49.8,0.0,3042.73,0.0081,Wealth Accumulation,Medium
2021-12-11,56.7,7.78,3048.99,-0.0005,Wealth Accumulation,Medium
2021-12-12,47.54,0.0,3045.63,-0.0011,Wealth Accumulation,Medium
2021-12-13,57.11,8.58,3056.34,0.0007,Wealth Accumulation,Medium
2021-12-14,66.28,7.46,3064.72,0.0003,Wealth Accumulation,Medium
2021-12-15,54.69,0.0,3066.56,0.0006,Wealth Accumulation,Medium
2021-12-16,47.79,0.0,3065.95,-0.0002,Wealth Accumulation,Medium
